nume,pret,sortimente,Date,RobotName,RobotVersion,Sortiment,Post cheltuieli
Grand Papa Covrigi Frageziti Cu Vin Rosu 100g,1.61 Lei/buc 16.10 kilogram,Snacksuri,20170803,cora,v1,,
Chio sticks 80g,2.03 Lei/buc 25.37 kilogram,Snacksuri,20170803,cora,v1,,
Doritos snacks 85g,2.75 Lei/buc 32.35 kilogram,Snacksuri,20170803,cora,v1,,
Doritos snacks 185g,6.03 Lei/buc 32.59 kilogram,Snacksuri,20170803,cora,v1,,
Croco crackers 400g,4.06 Lei/buc 10.15 kilogram,Snacksuri,20170803,cora,v1,,
Krax grill snacks 32g,0.89 Lei/buc,Snacksuri,20170803,cora,v1,,
Chipsuri ondulate cu gust de smantana si ardei Lay's 125g,3.07 Lei/buc 24.56 kilogram,Snacksuri,20170803,cora,v1,,
Croco crackers 400g,4.31 Lei/buc 10.77 kilogram,Snacksuri,20170803,cora,v1,,
Vel Pitar Covrigei Pentru Bere 100g,1.17 Lei/buc 11.70 kilogram,Snacksuri,20170803,cora,v1,,
Lay's chips 250g,5.34 Lei/buc 21.80 kilogram,Snacksuri,20170803,cora,v1,,
Mini sticks cu sare Croco 250g,2.74 Lei/buc 10.96 kilogram,Snacksuri,20170803,cora,v1,,
Pringles chips 165g,7.03 Lei/buc 42.61 kilogram,Snacksuri,20170803,cora,v1,,
Mogyi popcorn 70g,1.32 Lei/buc 18.86 kilogram,Snacksuri,20170803,cora,v1,,
Sticks cu sare Croco 100g,1.77 Lei/buc 17.70 kilogram,Snacksuri,20170803,cora,v1,,
Viva chips paprika 100 g,2.64 Lei/buc 26.40 kilogram,Snacksuri,20170803,cora,v1,,
Lay's chips 80g+25%,1.86 Lei/buc 28.62 kilogram,Snacksuri,20170803,cora,v1,,
Biscuiti sarati cu aroma de smantana si ceapa Tuc 100g,2.57 Lei/buc 25.70 kilogram,Snacksuri,20170803,cora,v1,,
"Pizzetti cu branza, rosii si masline 7 Days 80g",3.22 Lei/buc 40.25 kilogram,Snacksuri,20170803,cora,v1,,
Lay's chipscu cu gust de pui 155g,4.18 Lei/buc 26.97 kilogram,Snacksuri,20170803,cora,v1,,
Covrigei cu chimen Mini Feast 100g,1.83 Lei/buc 18.30 kilogram,Snacksuri,20170803,cora,v1,,
Chio tortilla snacks 75g,2.83 Lei/buc 37.73 kilogram,Snacksuri,20170803,cora,v1,,
Chio chips 70g,2.19 Lei/buc 33.69 kilogram,Snacksuri,20170803,cora,v1,,
Chio Chips Intense Creamy Paprika 140g,4.73 Lei/buc 33.79 kilogram,Snacksuri,20170803,cora,v1,,
Lay'S Rumeniti In Cuptor Chips Paprika 125G,4.18 Lei/buc 33.44 kilogram,Snacksuri,20170803,cora,v1,,
Chio maxi mix biscuiti 100g,3.42 Lei/buc 34.20 kilogram,Snacksuri,20170803,cora,v1,,
Chio maxi mix biscuiti 225g,6.44 Lei/buc 28.62 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri cu gust de paprika Pringles 165g,7.04 Lei/buc 42.67 kilogram,Snacksuri,20170803,cora,v1,,
Vel Pitar Mini Pretzel 200g,1.93 Lei/buc 9.65 kilogram,Snacksuri,20170803,cora,v1,,
Biscuiti aperitiv cu sare Croco 200g,2.34 Lei/buc 11.70 kilogram,Snacksuri,20170803,cora,v1,,
Lay's Strong Piri-Piri 120g,3.58 Lei/buc 29.83 kilogram,Snacksuri,20170803,cora,v1,,
Chio mini rondele 70g,2.30 Lei/buc 32.86 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri ondulate cu gust de ceapa si branza cheddar Lay's 125g,3.07 Lei/buc 24.56 kilogram,Snacksuri,20170803,cora,v1,,
Monte Banato cheese cd saratele 125g,2.40 Lei/buc 19.20 kilogram,Snacksuri,20170803,cora,v1,10811,108
Chio chips 70g,2.19 Lei/buc 33.69 kilogram,Snacksuri,20170803,cora,v1,,
Grisine cu chimen si ulei de masline BenneFit Lidas 100g,2.06 Lei/buc 20.60 kilogram,Snacksuri,20170803,cora,v1,,
Mix biscuiti sarati si covrigei Croco 750g,7.62 Lei/buc 10.16 kilogram,Snacksuri,20170803,cora,v1,,
Mini sticks cu sare Croco 80g,1.11 Lei/buc 13.88 kilogram,Snacksuri,20170803,cora,v1,,
Lotto snacks 35g,1.11 Lei/buc,Snacksuri,20170803,cora,v1,,
Monte Banato cheese cd saratele 125g,2.37 Lei/buc 18.96 kilogram,Snacksuri,20170803,cora,v1,,
Colusi biscuiti 250g,4.49 Lei/buc 17.96 kilogram,Snacksuri,20170803,cora,v1,,
Grisine cu tarate si ulei de masline BenneFit Lidas 100g,1.75 Lei/buc 17.50 kilogram,Snacksuri,20170803,cora,v1,,
Chio Chips Smantana si ceapa 120g,3.26 Lei/buc 32.60 kilogram,Snacksuri,20170803,cora,v1,,
Croco crackers 400g,4.36 Lei/buc 10.90 kilogram,Snacksuri,20170803,cora,v1,,
Vel Pitar Mix pretzel-crackers sare 400g,3.83 Lei/buc 9.58 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri cu gust picant Pringles 165g,6.91 Lei/buc 41.88 kilogram,Snacksuri,20170803,cora,v1,,
Chio Chips Cascaval 120g,3.32 Lei/buc 33.20 kilogram,Snacksuri,20170803,cora,v1,,
Gusto pufuleti 50g,1.20 Lei/buc 24.00 kilogram,Snacksuri,20170803,cora,v1,,
Gullon biscuiti 170g,5.78 Lei/buc 34.00 kilogram,Snacksuri,20170803,cora,v1,,
Krax chessey snacks 32g,0.89 Lei/buc,Snacksuri,20170803,cora,v1,,
Mogyi popcorn 100g,1.79 Lei/buc 17.90 kilogram,Snacksuri,20170803,cora,v1,,
Chio Chips Intense Sea Salt 140g,4.73 Lei/buc 33.79 kilogram,Snacksuri,20170803,cora,v1,,
Mogyi popcorn 70g,1.51 Lei/buc 21.57 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri ondulate cu sare iodata Lay's 125g,3.07 Lei/buc 24.56 kilogram,Snacksuri,20170803,cora,v1,,
Chio tortilla snacks 75g,2.70 Lei/buc 36.00 kilogram,Snacksuri,20170803,cora,v1,,
Chio maxi mix biscuiti 750g,15.84 Lei/buc 21.12 kilogram,Snacksuri,20170803,cora,v1,,
Mogyi popcorn 70g,1.50 Lei/buc 21.43 kilogram,Snacksuri,20170803,cora,v1,,
Winny popcorn 200g,1.38 Lei/buc 6.90 kilogram,Snacksuri,20170803,cora,v1,,
Biscuiti cu gust de cascaval Gold Fischli Chio 100g,2.20 Lei/buc 22.00 kilogram,Snacksuri,20170803,cora,v1,,
Croco sticks 80g,1.03 Lei/buc 12.88 kilogram,Snacksuri,20170803,cora,v1,,
Star popcorn 80g,1.57 Lei/buc 19.63 kilogram,Snacksuri,20170803,cora,v1,,
cora covrigei cu branza 200g,5.27 Lei/buc 26.35 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri cu gust de bacon Pringles 165g,6.98 Lei/buc 42.30 kilogram,Snacksuri,20170803,cora,v1,,
Tortilla chips 200g,4.43 Lei/buc 22.15 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri cu sare Chio 220g,6.35 Lei/buc 28.86 kilogram,Snacksuri,20170803,cora,v1,,
Tortilla chips 200g,4.43 Lei/buc 22.15 kilogram,Snacksuri,20170803,cora,v1,,
Chio stickletti cu sare 40g,0.82 Lei/buc,Snacksuri,20170803,cora,v1,,
Chio chips 70g,2.28 Lei/buc 35.08 kilogram,Snacksuri,20170803,cora,v1,,
Colussi biscuiti 250g,4.41 Lei/buc 17.64 kilogram,Snacksuri,20170803,cora,v1,,
Chio mini rondele 70g,2.30 Lei/buc 32.86 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri din porumb cu sare Doritos 85g,2.78 Lei/buc 32.71 kilogram,Snacksuri,20170803,cora,v1,,
Chio tortilla snacks 75g,2.70 Lei/buc 36.00 kilogram,Snacksuri,20170803,cora,v1,,
Grand Papa biscuiti sarati cu vin alb 100g,2.17 Lei/buc 21.70 kilogram,Snacksuri,20170803,cora,v1,,
Chio popcorn 125 g,3.33 Lei/buc 26.64 kilogram,Snacksuri,20170803,cora,v1,,
Tortilla chips 200g,4.48 Lei/buc 22.40 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri ondulate cu gust de smantana si ardei Lay's 65g,1.96 Lei/buc 31.61 kilogram,Snacksuri,20170803,cora,v1,,
Lay's Strong Hot Paprika 120g,3.56 Lei/buc 29.67 kilogram,Snacksuri,20170803,cora,v1,,
Chio popcorn 125g,2.88 Lei/buc 23.04 kilogram,Snacksuri,20170803,cora,v1,,
Monte Banato cheese cd saratele 125g,2.33 Lei/buc 18.64 kilogram,Snacksuri,20170803,cora,v1,,
cora tortillas 320g,6.32 Lei/buc 19.75 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri cu gust de shaorma Chio 65g,2.33 Lei/buc 35.85 kilogram,Snacksuri,20170803,cora,v1,,
Colussi biscuiti 250g,6.20 Lei/buc 24.80 kilogram,Snacksuri,20170803,cora,v1,,
Tuc biscuiti 100g,2.56 Lei/buc 25.60 kilogram,Snacksuri,20170803,cora,v1,,
Star popcorn 80g,1.57 Lei/buc 19.63 kilogram,Snacksuri,20170803,cora,v1,,
Chio Chips Barbecue 140g,4.07 Lei/buc 29.07 kilogram,Snacksuri,20170803,cora,v1,,
Chio popcorn 67g,1.77 Lei/buc 26.42 kilogram,Snacksuri,20170803,cora,v1,,
Monte Banato saratele 125g,2.36 Lei/buc 18.88 kilogram,Snacksuri,20170803,cora,v1,10811,108
Mogyi popcorn 100g,1.79 Lei/buc 17.90 kilogram,Snacksuri,20170803,cora,v1,,
Chio Chips Pui la rotisor 100g,3.52 Lei/buc 35.20 kilogram,Snacksuri,20170803,cora,v1,,
Grand Papa covrigei cu vin rose 200g,3.79 Lei/buc 18.95 kilogram,Snacksuri,20170803,cora,v1,,
cora covrigei 200g,5.27 Lei/buc 26.35 kilogram,Snacksuri,20170803,cora,v1,,
Lay's Strong Wasabi cipsuri 120g,3.60 Lei/buc 30.00 kilogram,Snacksuri,20170803,cora,v1,,
Chio Chips Paprika 120g,3.39 Lei/buc 33.90 kilogram,Snacksuri,20170803,cora,v1,,
Mogyi popcorn 3x100g,5.16 Lei/buc,Snacksuri,20170803,cora,v1,,
Chipsuri cu gust de branza si ceapa Pringles 165g,6.85 Lei/buc 41.52 kilogram,Snacksuri,20170803,cora,v1,,
Pringles Snack Xtra Kickin' Sour Cream 150g,6.95 Lei/buc 46.33 kilogram,Snacksuri,20170803,cora,v1,,
Grand Papa covrigei cu vin rose 80g,1.72 Lei/buc 21.50 kilogram,Snacksuri,20170803,cora,v1,,
Chio covrigei 500g,7.62 Lei/buc 15.24 kilogram,Snacksuri,20170803,cora,v1,,
Croco brezel sticks 750g,6.88 Lei/buc 9.17 kilogram,Snacksuri,20170803,cora,v1,,
Colussi biscuiti 250g,4.46 Lei/buc 17.84 kilogram,Snacksuri,20170803,cora,v1,,
Chipsuri cu gust de branza Pringles Xtra 165g,6.87 Lei/buc 45.80 kilogram,Snacksuri,20170803,cora,v1,,
Roberto Mini Crochine Rozmarin 150g,6.37 Lei/buc 42.47 kilogram,Snacksuri,20170803,cora,v1,,
Malita snacks pentru prajit 180g,2.61 Lei/buc 14.50 kilogram,Snacksuri,20170803,cora,v1,,
Mulino bianco biscuiti 500 g,11.42 Lei/buc 22.84 kilogram,Snacksuri,20170803,cora,v1,,
Rolli rondele 70g,1.54 Lei/buc 22.00 kilogram,Snacksuri,20170803,cora,v1,,
Gusto ciocoleti cu gust de zmeura 50g,1.22 Lei/buc 24.40 kilogram,Snacksuri,20170803,cora,v1,,
Casa fiesta tortilla chips 200g,8.75 Lei/buc 43.75 kilogram,Snacksuri,20170803,cora,v1,,
Grisine Mulino Bianco Barilla 125g,4.62 Lei/buc 36.96 kilogram,Snacksuri,20170803,cora,v1,,
Biscuiti de ovaz cu seminte de susan Primart 190g,4.12 Lei/buc 21.68 kilogram,Snacksuri,20170803,cora,v1,,
Croco crackers 800g,7.83 Lei/buc 9.79 kilogram,Snacksuri,20170803,cora,v1,,
Mini biscuiti aperitiv cu oregano si masline Probeda 85g,1.64 Lei/buc 19.29 kilogram,Snacksuri,20170803,cora,v1,,
Croco crackers 800g,8.59 Lei/buc 10.74 kilogram,Snacksuri,20170803,cora,v1,,
Tortilla sos 210g,5.21 Lei/buc 24.81 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Chio dip mild salsa sos 200ml,7.27 Lei/buc 36.35 litru,Bucatarie Internationala,20170803,cora,v1,,
Tocana de legume cora Traditia gustului 300g,2.63 Lei/buc 8.77 kilogram,Bucatarie Internationala,20170803,cora,v1,12804,128
Hummus cu tahini Mandy Foods 200g,3.14 Lei/buc 15.70 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Taitei de orez Vifon 300g,8.29 Lei/buc 27.63 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Barilla sos 190g,14.12 Lei/buc 74.32 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Panzani Sos Arrabiata 400G,7.96 Lei/buc 19.90 kilogram,Bucatarie Internationala,20170803,cora,v1,18522,185
Panzani sos 200g,10.98 Lei/buc 54.90 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Vifon Sos Dulce De Ardei Iute 260G,4.13 Lei/buc 15.88 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora pesto 190g,7.90 Lei/buc 41.58 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Fidea de orez vermicelli fara gluten Tao Tao 200g,8.22 Lei/buc 41.10 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Darinne Pasta Susan 454G,25.04 Lei/buc 55.15 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora capere 125g,6.99 Lei/buc 55.92 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos de soia negru Maxim's 150ml,3.30 Lei/buc 22.00 litru,Bucatarie Internationala,20170803,cora,v1,,
Ciuperci chinezesti Mun Tao-Tao 50g,6.98 Lei/buc 139.60 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Lapte de cocos Tao Tao 400ml,10.15 Lei/buc 25.38 litru,Bucatarie Internationala,20170803,cora,v1,,
Sos de soia Heinz 150ml,9.38 Lei/buc 62.53 litru,Bucatarie Internationala,20170803,cora,v1,,
Sos de ardei iute Vifon 260g,4.13 Lei/buc 15.88 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos Pesto alla Genovese Agnesi 185g,13.21 Lei/buc 71.41 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Casa fiesta sos 315g,10.96 Lei/buc 34.79 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Humus libanez Bunatati de Topoloveni 250g,5.77 Lei/buc 23.08 kilogram,Bucatarie Internationala,20170803,cora,v1,,
La piara pate 100g,8.09 Lei/buc 80.90 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos de soia Fuchs Gourmet 150ml,8.14 Lei/buc 54.27 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Maxim's sos 300ml,4.65 Lei/buc 15.50 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Ardei Jalapeno Olympia Gourmet 355g,6.27 Lei/buc 20.90 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Salata de vinete libaneza Bunatati de Topoloveni 240g,5.39 Lei/buc 21.56 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Taitei chinezesti Tao-Tao 100g,4.77 Lei/buc 47.70 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos de stridii Tao Tao 150ml,6.34 Lei/buc 42.27 litru,Bucatarie Internationala,20170803,cora,v1,,
Tabasco sos de ardei iute rosu 50ml,14.41 Lei/buc 240.17 litru,Bucatarie Internationala,20170803,cora,v1,,
Sos de soia pentru sushi Tokyoto 150ml,9.75 Lei/buc 65.00 litru,Bucatarie Internationala,20170803,cora,v1,,
Sos chilli dulce Blue Dragon 190ml,9.42 Lei/buc 49.58 litru,Bucatarie Internationala,20170803,cora,v1,,
Mix falafel instant Abido 200g,7.99 Lei/buc 39.95 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos Teriyaki Tao Tao 150ml,5.73 Lei/buc 38.20 litru,Bucatarie Internationala,20170803,cora,v1,,
Pate de ton in ulei de masline La Piara 150g,14.50 Lei/buc,Bucatarie Internationala,20170803,cora,v1,,
Shan'shi lapte de cocos 165ml,5.79 Lei/buc 35.09 litru,Bucatarie Internationala,20170803,cora,v1,,
Taitei de orez instant hot Vifon Kim Chi 85g,5.72 Lei/buc 67.29 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora sos 315g,7.90 Lei/buc 25.08 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sacla capere 200g,13.02 Lei/buc 65.10 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora sos salsa 300g,10.36 Lei/buc 34.53 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Kikiman sos de soia 150ml,18.31 Lei/buc 122.07 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Taitei de orez brun fara gluten Tao Tao 170g,9.55 Lei/buc 56.18 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Orez pentru sushi Tokyoto 500g,9.80 Lei/buc 19.60 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora iahnie 420g,6.85 Lei/buc 16.31 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora taboule 730g,9.66 Lei/buc 13.23 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos chili dulce Shan'Shi 200ml,8.91 Lei/buc 44.55 litru,Bucatarie Internationala,20170803,cora,v1,,
Fidea de Orez Panglica Tao-Tao 200g,8.92 Lei/buc 44.60 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Shan'shi pasta wasabi 43g,8.54 Lei/buc,Bucatarie Internationala,20170803,cora,v1,,
Lapte de cocos Thai Blue Dragon 400ml,11.89 Lei/buc 29.73 litru,Bucatarie Internationala,20170803,cora,v1,,
cora lasagna 300g,10.54 Lei/buc 35.13 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Shan shi sos 200ml,7.58 Lei/buc 37.90 litru,Bucatarie Internationala,20170803,cora,v1,,
Sos Pesto Italian cu condimente Jamie Oliver 190g,17.31 Lei/buc 91.11 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Jamie Oliver Sos Picant cu Masline Si Rosii 400g,12.09 Lei/buc 30.22 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Moldova in bucate mazare cu carne de vita 300g,7.43 Lei/buc 24.77 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Durra ardei rosu iute macinat 375g,13.55 Lei/buc 36.13 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos aromatic Sweet China Shan' shi 120g,5.49 Lei/buc 45.75 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Shan Shi Paste De Orez 250G,10.19 Lei/buc 40.76 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora kit fajitas 505g,12.30 Lei/buc 24.36 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Ulei de susan Tao-Tao 150ml,15.95 Lei/buc 106.33 litru,Bucatarie Internationala,20170803,cora,v1,,
Paste wok Shan Shi 250g,10.14 Lei/buc 40.56 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Foi Pchetele de Primavara Blue Dragon 134g,8.62 Lei/buc 64.33 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Otet de orez Tao Tao 150ml,3.92 Lei/buc 26.13 litru,Bucatarie Internationala,20170803,cora,v1,,
Topping bruschete cu rosii si masline negre Jamie Oliver 180g,13.40 Lei/buc 74.44 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Blue dragon sos chilli 190ml,12.35 Lei/buc 65.00 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos cu 3 tipuri de piper Heinz 255g,12.68 Lei/buc 50.72 litru,Bucatarie Internationala,20170803,cora,v1,,
Durra pasta de susan 400g,20.10 Lei/buc 50.25 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora sos 190g,7.90 Lei/buc 41.58 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Taitei cu ou medium Blue Dragon 300g,14.69 Lei/buc 48.97 kilogram,Bucatarie Internationala,20170803,cora,v1,10902,109
Sos chilli si usturoi Tao Tao 200g,8.84 Lei/buc 44.20 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Fusilli de orez fara gluten Tao Tao 200g,9.55 Lei/buc 47.75 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Muguri de bambus Shan'Shi 330g,8.42 Lei/buc 25.52 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Casa fiesta sos 315g,11.11 Lei/buc 35.27 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos pentru paste cu ceapa si rozmarin Jamie Oliver 400g,12.27 Lei/buc 30.67 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Paste penne italiene Jamie Oliver 500g,6.83 Lei/buc 13.66 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Kikkoman sos wok pentru prajit 250ml,22.26 Lei/buc 89.04 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Kikkoman sos Teriyaki Marinade 250g,22.26 Lei/buc 89.04 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos de ardei iute Tabasco 60ml,12.26 Lei/buc 204.33 litru,Bucatarie Internationala,20170803,cora,v1,,
Taitei de orez instant cu gust de pui mild Vifon Kurczak 85g,5.63 Lei/buc 66.24 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Supa instant cu gust de creveti Vifon 60g,3.18 Lei/buc 53.00 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Otet de orez pentru sushi Tokyoto 150ml,9.25 Lei/buc 61.67 litru,Bucatarie Internationala,20170803,cora,v1,,
cora ravioli 1200g,10.54 Lei/buc 8.78 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora chilli con carne 800g,13.18 Lei/buc 16.47 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora pui in sos 300g,9.66 Lei/buc 32.20 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Apa de flori trandafiri Darinne 300ml,12.52 Lei/buc 41.73 litru,Bucatarie Internationala,20170803,cora,v1,,
Blue Dragon sos mango chilli hot 190ml,12.56 Lei/buc 66.11 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Pasta Wasabi Tokyoto 43g,10.25 Lei/buc,Bucatarie Internationala,20170803,cora,v1,,
Sos de rodii Durra 235g,14.60 Lei/buc 62.13 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Halva cu fistic Durra 350g,18.66 Lei/buc 53.31 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos aromatic Thay red curry Shan'Shi 120g,5.41 Lei/buc 45.08 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos aromatic Japan teriyaki Shan'Shi 120g,5.43 Lei/buc 45.25 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora pui cu smantana 300g,10.54 Lei/buc 35.13 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos indian pentru gatit Patak's Mild Curry 350g,13.46 Lei/buc 38.46 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos Sambal condimentat dulce 155ml,11.12 Lei/buc 71.74 litru,Bucatarie Internationala,20170803,cora,v1,,
Patak's korma curry salsa indian 350g,13.42 Lei/buc 38.34 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Patak's Tikka salsa curry indian 350g,13.69 Lei/buc 39.11 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Taitei de orez instant mild Vifon Pho 85g,5.68 Lei/buc 66.82 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Amestec de condimente 7 pipere Abido 100g,14.09 Lei/buc 140.90 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Condimente pentru shaorma de vita Abido 100g,15.01 Lei/buc 150.10 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos wok Shan Shi 150ml,7.66 Lei/buc 51.07 litru,Bucatarie Internationala,20170803,cora,v1,,
Sos Sambal Bamboo Garden 155ml,11.71 Lei/buc 75.55 litru,Bucatarie Internationala,20170803,cora,v1,,
Jamie Oliver Pesto Chilli Si Usturoi 190g,14.75 Lei/buc 77.63 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Amestec de condimente pentru grill Abido 100g,11.35 Lei/buc 113.50 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Rosii uscate Darinne 290g,12.46 Lei/buc 41.53 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Patak's Tandoory curry sos indian 350g,13.69 Lei/buc 39.11 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Roberto tortillas 240g,7.01 Lei/buc 29.21 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Tao Tao sos de rosii cu chilli 200g,8.84 Lei/buc 44.20 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos barbeque hot chilli Jack Daniel's 260g,22.38 Lei/buc 86.08 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos barbeque original Jack Daniel's 260g,21.76 Lei/buc 83.69 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Aluat clasic japonez Tempura Batter mix Blue Dragon 150g,14.06 Lei/buc 93.73 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Ghimbir murat Tokyoto 90g,11.46 Lei/buc 229.20 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sacla rosii 280g,19.38 Lei/buc 69.21 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora paella pasare 710g,14.06 Lei/buc 19.80 kilogram,Bucatarie Internationala,20170803,cora,v1,,
cora couscous 980g,13.18 Lei/buc 13.45 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Bame in sos tomat Darinne 825g,26.38 Lei/buc 32.97 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Blue Dragon sos rich hoisin 190ml,12.83 Lei/buc 67.53 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Taitei de orez tip scoici Tao Tao 200g,9.55 Lei/buc 47.75 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Orez japonez pentru sushi Blue Dragon 500g,20.43 Lei/buc 40.86 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Sos barbeque afumat Jack Daniel's 260g,21.43 Lei/buc 82.42 kilogram,Bucatarie Internationala,20170803,cora,v1,,
Supliment alimentar Cavit Junior imun 5 tablete masticabile 28g,2.00 Lei/buc,Vitamine si suplimente alimentare,20170803,cora,v1,,
Q-form baton 60g,2.33 Lei/buc 38.83 kilogram,Vitamine si suplimente alimentare,20170803,cora,v1,,
Plafar sirop catina 0.5l,8.83 Lei/buc 17.66 litru,Vitamine si suplimente alimentare,20170803,cora,v1,,
Tablete masticabile Cavit Junior Memo 5 tablete,2.00 Lei/buc,Vitamine si suplimente alimentare,20170803,cora,v1,,
Baton Slim Bar cu ceai verde Vedda 40g,1.80 Lei/buc,Vitamine si suplimente alimentare,20170803,cora,v1,,
Q-form baton 60g,2.30 Lei/buc 38.33 kilogram,Vitamine si suplimente alimentare,20170803,cora,v1,,
Supliment alimentar 9 plus vanilie Cavit 5 tablete masticabile 28g,2.00 Lei/buc,Vitamine si suplimente alimentare,20170803,cora,v1,,
Baton Slim Bar pink cu ceai verde Vedda 40g,1.99 Lei/buc,Vitamine si suplimente alimentare,20170803,cora,v1,,
Plafar sirop echinaceea 0.5l,8.23 Lei/buc 16.46 litru,Vitamine si suplimente alimentare,20170803,cora,v1,,
