nume,pret,pret_um,cod_produs,Categorii_produse,Date,RobotName,RobotVersion
Lasagna Bolognese 400g Edenia,1344 Lei/buc,3360 Lei/Kg,83456,Semipreparate congelate,20171101,m_image.js,v1
Paella 750g 365,1269 Lei/buc,1692 Lei/Kg,40865,Semipreparate congelate,20171101,m_image.js,v1
"Galete cu rosii, vinete si cartofi 300g Bonduelle",1490 Lei/buc,4967 Lei/Kg,16882,Semipreparate congelate,20171101,m_image.js,v1
Crochete din peste pane 450g 365,849 Lei/buc,1887 Lei/Kg,40870,Semipreparate congelate,20171101,m_image.js,v1
Crochete cu emmentaler si branza italiana 200g Delhaize,576 Lei/buc,2880 Lei/Kg,91873,Semipreparate congelate,20171101,m_image.js,v1
Pizza cu sunca si ciuperci 425g Guseppe,1093 Lei/buc,2572 Lei/Kg,82802,Semipreparate congelate,20171101,m_image.js,v1
Frigarui marinate de pui Yakitori Soja 12 bucati 144g Delhaize,1329 Lei/buc,9229 Lei/Kg,92044,Semipreparate congelate,20171101,m_image.js,v1
Pizza 4 Formaggi Ristorante 305g Dr. Oetker,928 Lei/buc,3043 Lei/Kg,67641,Semipreparate congelate,20171101,m_image.js,v1
Aluat pentru pizza 400g Bella,292 Lei/buc,730 Lei/Kg,20588,Semipreparate congelate,20171101,m_image.js,v1
Fish Fingers 300g Frosta Golden,739 Lei/buc,2463 Lei/Kg,81099,Semipreparate congelate,20171101,m_image.js,v1
Nuggets din piept de pui 300g Edenia,1255 Lei/buc,4183 Lei/Kg,86068,Semipreparate congelate,20171101,m_image.js,v1
Pizza Speciale Ristorante 325g Dr. Oetker,975 Lei/buc,3000 Lei/Kg,67716,Semipreparate congelate,20171101,m_image.js,v1
Cordon Bleu de pui 250g Edenia,1099 Lei/buc,4396 Lei/Kg,95438,Semipreparate congelate,20171101,m_image.js,v1
Pizza Capricciosa Ristorante 340g Dr. Oetker,975 Lei/buc,2868 Lei/Kg,67713,Semipreparate congelate,20171101,m_image.js,v1
Fish Fingers 10 bucati 450g Edenia,1229 Lei/buc,2731 Lei/Kg,21499,Semipreparate congelate,20171101,m_image.js,v1
Foi de placinta 400g Gusturi romanesti,299 Lei/buc,748 Lei/Kg,21117,Semipreparate congelate,20171101,m_image.js,v1
Galete de legume 280g (bucata),1499 Lei/buc,5354 Lei/Kg,16881,Semipreparate congelate,20171101,m_image.js,v1
Pizza cu salam 380g Guseppe,1093 Lei/buc,3263 Lei/Kg,82631,Semipreparate congelate,20171101,m_image.js,v1
Pizza Prosciutto Ristorante 320g Dr. Oetker,975 Lei/buc,3047 Lei/Kg,56735,Semipreparate congelate,20171101,m_image.js,v1
Snitel din piept de pui 320g Edenia,1479 Lei/buc,4622 Lei/Kg,86066,Semipreparate congelate,20171101,m_image.js,v1
Snack thai 370g Delhaize,1954 Lei/buc,,91922,Semipreparate congelate,20171101,m_image.js,v1
Pizza cu mozzarella si pesto 370g Dr. Oetker,1551 Lei/buc,4192 Lei/Kg,18767,Semipreparate congelate,20171101,m_image.js,v1
Mix painici 525g Delhaize,1661 Lei/buc,3164 Lei/Kg,68836,Semipreparate congelate,20171101,m_image.js,v1
Snitel din carne de curcan 330g Edenia,1229 Lei/buc,3724 Lei/Kg,95436,Semipreparate congelate,20171101,m_image.js,v1
Pizza Speciale 325g Edenia,931 Lei/buc,2865 Lei/Kg,21362,Semipreparate congelate,20171101,m_image.js,v1
Fettucine cu somon si creveti 500g Frosta,1451 Lei/buc,2902 Lei/Kg,21688,Semipreparate congelate,20171101,m_image.js,v1
Cod file pane 800g Delhaize,2069 Lei/buc,2586 Lei/Kg,9985,Semipreparate congelate,20171101,m_image.js,v1
Pui mexican 500g Frosta,1229 Lei/buc,2458 Lei/Kg,2023,Semipreparate congelate,20171101,m_image.js,v1
Hamburger de vita 8 bucati 1kg Delhaize,4619 Lei/buc,4619 Lei/Kg,17534,Semipreparate congelate,20171101,m_image.js,v1
Pizza cu prosciutto 345g Edenia,729 Lei/buc,2113 Lei/Kg,21360,Semipreparate congelate,20171101,m_image.js,v1
Peste Fish&Chips 364g Iglo,2139 Lei/buc,5876 Lei/Kg,17735,Semipreparate congelate,20171101,m_image.js,v1
Piure de legume verzi 720g Bonduelle,1979 Lei/buc,2749 Lei/Kg,16887,Semipreparate congelate,20171101,m_image.js,v1
Tarta Alsaciana Flambata 260g Gourmet d'Alsace,1389 Lei/buc,5342 Lei/Kg,92203,Semipreparate congelate,20171101,m_image.js,v1
Cod pane cu usturoi salbatic 240g Frosta,1012 Lei/buc,4217 Lei/Kg,21691,Semipreparate congelate,20171101,m_image.js,v1
Placinta spanac 1kg AB,1919 Lei/buc,1919 Lei/Kg,17661,Semipreparate congelate,20171101,m_image.js,v1
Fish fingers cod de Alaska 300g Delhaize,999 Lei/buc,3330 Lei/Kg,91906,Semipreparate congelate,20171101,m_image.js,v1
Cartofi Perigord 600g Delhaize,1169 Lei/buc,1948 Lei/Kg,17552,Semipreparate congelate,20171101,m_image.js,v1
Placinta ciobanului cu spanac 450g Iglo,1764 Lei/buc,3920 Lei/Kg,17562,Semipreparate congelate,20171101,m_image.js,v1
Pizza 4 formaggi 320g Edenia,729 Lei/buc,2278 Lei/Kg,21366,Semipreparate congelate,20171101,m_image.js,v1
Scoici negre 1kg Defish,3149 Lei/buc,3149 Lei/Kg,25034,Semipreparate congelate,20171101,m_image.js,v1
Orez galben cu bucati de pui si legume Nasi Goreng 750g 365,1049 Lei/buc,1399 Lei/Kg,40866,Semipreparate congelate,20171101,m_image.js,v1
Mini rulouri cu pui 200g Delhaize,1429 Lei/buc,7145 Lei/Kg,92090,Semipreparate congelate,20171101,m_image.js,v1
Creveti pane 225g Edenia,2232 Lei/buc,9920 Lei/Kg,12518,Semipreparate congelate,20171101,m_image.js,v1
Supa de broccoli 350g Delhaize,909 Lei/buc,2597 Lei/Kg,9977,Semipreparate congelate,20171101,m_image.js,v1
Cartofi gratinati 1kg Delhaize,1769 Lei/buc,1769 Lei/Kg,91986,Semipreparate congelate,20171101,m_image.js,v1
Pizza Margherita 3 bucati 3x300g 365,1449 Lei/buc,1610 Lei/Kg,75193,Semipreparate congelate,20171101,m_image.js,v1
Crochete cu branza 280g Delhaize,1150 Lei/buc,4107 Lei/Kg,91874,Semipreparate congelate,20171101,m_image.js,v1
Cartofi Rustici 450g Delhaize,769 Lei/buc,1709 Lei/Kg,16797,Semipreparate congelate,20171101,m_image.js,v1
Cod pane 400g Edenia,1885 Lei/buc,4713 Lei/Kg,88012,Semipreparate congelate,20171101,m_image.js,v1
Pizza cu sunca si ciuperci 360g Delhaize,1109 Lei/buc,3081 Lei/Kg,91943,Semipreparate congelate,20171101,m_image.js,v1
Pizza cu ton 340g Buitoni,1790 Lei/buc,5265 Lei/Kg,17743,Semipreparate congelate,20171101,m_image.js,v1
Snack indian 370g Delhaize,1954 Lei/buc,5281 Lei/Kg,91991,Semipreparate congelate,20171101,m_image.js,v1
Quiche cu 3 feluri de branza 360g Delhaize,1469 Lei/buc,4081 Lei/Kg,91879,Semipreparate congelate,20171101,m_image.js,v1
Piure de cartofi si spanac 750g Delhaize,809 Lei/buc,1079 Lei/Kg,92057,Semipreparate congelate,20171101,m_image.js,v1
Pizza 4 formagi 2 bucati 2x350g 365,1489 Lei/buc,2127 Lei/Kg,40863,Semipreparate congelate,20171101,m_image.js,v1
Pizza Margherita 300g Delhaize Bio,1107 Lei/buc,3690 Lei/Kg,91839,Semipreparate congelate,20171101,m_image.js,v1
Spanac taiat cu smantana 450g Delhaize,719 Lei/buc,1598 Lei/Kg,92004,Semipreparate congelate,20171101,m_image.js,v1
Rulou cu pui si sunca 175g Delhaize,609 Lei/buc,3480 Lei/Kg,92116,Semipreparate congelate,20171101,m_image.js,v1
Tarta Quiche Lorrain 360g Delhaize,1409 Lei/buc,3914 Lei/Kg,91876,Semipreparate congelate,20171101,m_image.js,v1
Supa cu rosii si carne 350g Delhaize,1009 Lei/buc,2883 Lei/Kg,91987,Semipreparate congelate,20171101,m_image.js,v1
Mix de inghetate cu diverse arome 8 bucati 8x50ml 365,1099 Lei/buc,2747 Lei/l,73593,Inghetata,20171101,m_image.js,v1
Inghetata cu unt de arahide 500ml Ben&Jerry's,2625 Lei/buc,5250 Lei/l,8124,Inghetata,20171101,m_image.js,v1
Inghetata cu aroma de vanilie 8 bucati 8x120ml 365,1099 Lei/buc,1145 Lei/l,70167,Inghetata,20171101,m_image.js,v1
Inghetata de fructe de padure 47ml Nestea,075 Lei/buc,1596 Lei/Kg,90519,Inghetata,20171101,m_image.js,v1
Inghetata cu nuci de Macadamia caramelizate 500ml Haagen Dazs,2819 Lei/buc,5638 Lei/l,70197,Inghetata,20171101,m_image.js,v1
Inghetata cu caramel si unt sarat 500ml Haagen Dazs,2819 Lei/buc,5638 Lei/l,7803,Inghetata,20171101,m_image.js,v1
Inghetata zmeura dubla 88ml Magnum,728 Lei/buc,8273 Lei/l,25188,Inghetata,20171101,m_image.js,v1
Inghetata cu iaurt si fructe de padure 900ml Delhaize,1269 Lei/buc,1410 Lei/l,97659,Inghetata,20171101,m_image.js,v1
Inghetata cu branza si zmeura 426g Ben&Jerry's,2869 Lei/buc,6735 Lei/Kg,17509,Inghetata,20171101,m_image.js,v1
Inghetata cu ciocolata si brownie 500ml Ben&Jerry's,2919 Lei/buc,5838 Lei/l,96340,Inghetata,20171101,m_image.js,v1
Inghetata cu aroma de frisca si sorbet de lamaie 1l Corso,1392 Lei/buc,1392 Lei/l,96707,Inghetata,20171101,m_image.js,v1
Inghetata cheescake cu capsune 500ml Haagen Dazs,3629 Lei/buc,7258 Lei/l,80980,Inghetata,20171101,m_image.js,v1
Inghetata cu capsuni si frisca 500ml Haagen Dazs,2819 Lei/buc,5638 Lei/l,70201,Inghetata,20171101,m_image.js,v1
Inghetata de vanilie si capsuni 900ml Aloma,1501 Lei/buc,1668 Lei/l,20980,Inghetata,20171101,m_image.js,v1
Inghetata cu praline 500ml Haagen Dazs,2819 Lei/buc,5638 Lei/l,73562,Inghetata,20171101,m_image.js,v1
Inghetata cu ciocolata fondanta 475ml Haagen Dazs,3290 Lei/buc,7199 Lei/l,5570,Inghetata,20171101,m_image.js,v1
Inghetata cu aroma de capsuni si portocale 60g Pirulo,128 Lei/buc,2133 Lei/Kg,16233,Inghetata,20171101,m_image.js,v1
Inghetata cu vanilie 500ml Haagen Dazs,2819 Lei/buc,5638 Lei/l,70200,Inghetata,20171101,m_image.js,v1
Inghetata cu bucati de biscuiti Son of a Wich 176ml Ben&Jerry's,2919 Lei/buc,16585 Lei/l,17626,Inghetata,20171101,m_image.js,v1
Inghetata de vanilie fara zahar 750ml Delhaize,1989 Lei/buc,2652 Lei/l,17295,Inghetata,20171101,m_image.js,v1
Inghetata la cornet cu vanilie si ciocolata 6 bucati 6x120ml Delhaize,1069 Lei/buc,1485 Lei/l,91890,Inghetata,20171101,m_image.js,v1
Inghetata cu caramel sarat 6 bucati 6x120ml Delhaize,1006 Lei/buc,1397 Lei/l,17818,Inghetata,20171101,m_image.js,v1
Inghetata cu aroma de vanilie 55g 365,119 Lei/buc,2164 Lei/Kg,74313,Inghetata,20171101,m_image.js,v1
Inghetata dietetica de vanilie 1.1l Lido,1730 Lei/buc,1573 Lei/l,83618,Inghetata,20171101,m_image.js,v1
Inghetata Chunky Monkey 500ml Ben&Jerry's,2859 Lei/buc,5718 Lei/l,96683,Inghetata,20171101,m_image.js,v1
Inghetata cu diverse fructe 4 bucati 4x100ml Haagen Dazs,2819 Lei/buc,7048 Lei/Kg,7787,Inghetata,20171101,m_image.js,v1
Inghetata Half Baked 500ml Ben&Jerry's,2919 Lei/buc,5838 Lei/l,9991,Inghetata,20171101,m_image.js,v1
Inghetata de ciocolata 6 bucati 6x110ml Milka,2019 Lei/buc,3059 Lei/l,17256,Inghetata,20171101,m_image.js,v1
Inghetata cu iaurt si fructe de padure 900ml Carte D'Or,2200 Lei/buc,2444 Lei/l,16475,Inghetata,20171101,m_image.js,v1
Inghetata de vanilie cu sirop de capsuni 88ml Joe,210 Lei/buc,3621 Lei/Kg,90490,Inghetata,20171101,m_image.js,v1
Inghetata de menta si ciocolata 500ml Haagen Dazs,3105 Lei/buc,6210 Lei/l,7996,Inghetata,20171101,m_image.js,v1
Inghetata Classic Selection 4 bucati 4x100ml Haagen Dazs,2819 Lei/buc,7048 Lei/Kg,7792,Inghetata,20171101,m_image.js,v1
Inghetata cu aroma de ciocolata 500g Lily,499 Lei/buc,998 Lei/Kg,84337,Inghetata,20171101,m_image.js,v1
Inghetata Profiterole 900ml Aloma,2097 Lei/buc,2330 Lei/l,69553,Inghetata,20171101,m_image.js,v1
Inghetata cu caramel 900ml Delhaize,1289 Lei/buc,1432 Lei/l,17819,Inghetata,20171101,m_image.js,v1
Inghetata cu cafea 500ml Haagen Dazs,2799 Lei/buc,5598 Lei/l,7809,Inghetata,20171101,m_image.js,v1
Inghetata cu soia si aroma de vanilie 1l Ijsboerke,1684 Lei/buc,1684 Lei/l,84049,Inghetata,20171101,m_image.js,v1
Inghetata Malaga 1100ml Lido,1631 Lei/buc,1483 Lei/l,83615,Inghetata,20171101,m_image.js,v1
Inghetata la cornet de vanilie 6 bucati 6x120ml Delhaize,1049 Lei/buc,1457 Lei/l,91923,Inghetata,20171101,m_image.js,v1
Inghetata praline 470ml Nirvana,2499 Lei/buc,5317 Lei/l,96867,Inghetata,20171101,m_image.js,v1
Inghetata cu fructe de padure 125g Betty Ice,631 Lei/buc,5048 Lei/Kg,91242,Inghetata,20171101,m_image.js,v1
Inghetata cacao cu sirop ciocolata 900ml Aloma,1599 Lei/buc,1777 Lei/l,96549,Inghetata,20171101,m_image.js,v1
Inghetata Blondie Brownie 500ml Ben&Jerry's,2739 Lei/buc,5478 Lei/l,9993,Inghetata,20171101,m_image.js,v1
Inghetata batoane 4 bucati 4x110ml Milka,2129 Lei/buc,4839 Lei/l,8134,Inghetata,20171101,m_image.js,v1
"Inghetata cu arahide,caramel moale si glazura de cacao 6 bucati 6x53ml Snickers",2040 Lei/buc,7083 Lei/Kg,7237,Inghetata,20171101,m_image.js,v1
Inghetata Giant cu migdale 4 bucati 480ml Delhaize,829 Lei/buc,1727 Lei/l,91877,Inghetata,20171101,m_image.js,v1
Inghetata cu ciocolata Nocciola 350g Nirvana,2549 Lei/buc,7283 Lei/Kg,17293,Inghetata,20171101,m_image.js,v1
Inghetata cu vanilie si nuci pecan 425g Ben&Jerry's,2719 Lei/buc,6398 Lei/Kg,17504,Inghetata,20171101,m_image.js,v1
Inghetata vanilie cu nuci pecan&praline 900ml Betty Ice,2863 Lei/buc,3181 Lei/l,17638,Inghetata,20171101,m_image.js,v1
Inghetata bresilienne 4 bucati 4x135ml Delhaize,1049 Lei/buc,1943 Lei/l,91895,Inghetata,20171101,m_image.js,v1
Inghetata vafa cu aroma de cacao 55g 365,119 Lei/buc,2164 Lei/Kg,74312,Inghetata,20171101,m_image.js,v1
Inghetata cu aroma de vanilie invelita in ciocolata 3 bucati 3x120ml 365,549 Lei/buc,1525 Lei/l,40858,Inghetata,20171101,m_image.js,v1
Inghetata cu fistic 750ml Delhaize,1569 Lei/buc,2092 Lei/l,43580,Inghetata,20171101,m_image.js,v1
Inghetata la cornet cu vanilie si aroma de cafea 6 bucati 6x120ml Delhaize,1069 Lei/buc,1485 Lei/l,68847,Inghetata,20171101,m_image.js,v1
Inghetata cu aroma de ciocolata si bucati de ciocolata 470ml Nirvana,2574 Lei/buc,5477 Lei/l,96566,Inghetata,20171101,m_image.js,v1
Inghetata cu fistic 750ml Italice,1829 Lei/buc,2439 Lei/l,91900,Inghetata,20171101,m_image.js,v1
Inghetata clasic mix 400ml Ben&Jerry's,2719 Lei/buc,6798 Lei/l,96684,Inghetata,20171101,m_image.js,v1
Inghetata Stracciatella 900ml Delhaize,1049 Lei/buc,1166 Lei/l,43575,Inghetata,20171101,m_image.js,v1
Gheata cuburi 2.5kg Ice World,,228 Lei/Kg,10966,Inghetata,20171101,m_image.js,v1
Inghetata lemon pie 900ml Carte D'Or,2249 Lei/buc,2499 Lei/l,16479,Inghetata,20171101,m_image.js,v1
Placinta cu branza sarata 800g Gusturi romanesti,1190 Lei/buc,1488 Lei/Kg,86264,Deserturi congelate,20171101,m_image.js,v1
Mini placinte cu branza 1kg AB,1599 Lei/buc,1599 Lei/Kg,91842,Deserturi congelate,20171101,m_image.js,v1
Aluat foietaj 800g Bella,651 Lei/buc,814 Lei/Kg,65965,Deserturi congelate,20171101,m_image.js,v1
Foi de placinta 400g Bella,334 Lei/buc,835 Lei/Kg,65966,Deserturi congelate,20171101,m_image.js,v1
Placinta rulata cu dovleac 800g 365,890 Lei/buc,1112 Lei/Kg,86257,Deserturi congelate,20171101,m_image.js,v1
Placinta rulata cu mere 800g 365,890 Lei/buc,1112 Lei/Kg,86255,Deserturi congelate,20171101,m_image.js,v1
Placinta cu branza Feta 800g Kihi Family,1469 Lei/buc,1836 Lei/Kg,75274,Deserturi congelate,20171101,m_image.js,v1
Aluat pentru foietaj 800g 365,539 Lei/buc,674 Lei/Kg,86251,Deserturi congelate,20171101,m_image.js,v1
Foi pentru placinta 450g AB,890 Lei/buc,1978 Lei/Kg,91775,Deserturi congelate,20171101,m_image.js,v1
Aluat foietaj 450g Delhaize,564 Lei/buc,1253 Lei/Kg,92125,Deserturi congelate,20171101,m_image.js,v1
Profiterol cu umplutura 250g Poppies,1089 Lei/buc,4356 Lei/Kg,17547,Deserturi congelate,20171101,m_image.js,v1
Placinta cu spanac si branza feta 800g Kihi Family,1799 Lei/buc,2249 Lei/Kg,75139,Deserturi congelate,20171101,m_image.js,v1
Strudel cu branza si stafide 500g Morarita,959 Lei/buc,1918 Lei/Kg,28587,Deserturi congelate,20171101,m_image.js,v1
Strudel cu mere si stafide 500g Morarita,959 Lei/buc,1918 Lei/Kg,63166,Deserturi congelate,20171101,m_image.js,v1
Tiramisu la cupa 2x90g Rialto,2129 Lei/buc,11828 Lei/Kg,17631,Deserturi congelate,20171101,m_image.js,v1
Placinta cu carne de vita 600g Marie,2019 Lei/buc,3365 Lei/Kg,20831,Deserturi congelate,20171101,m_image.js,v1
Strudel cu fructe de padure 500g Morarita,939 Lei/buc,1878 Lei/Kg,4236,Deserturi congelate,20171101,m_image.js,v1
Papanasi 300g Coca Blanka,933 Lei/buc,3110 Lei/Kg,90291,Deserturi congelate,20171101,m_image.js,v1
Placinta cu branza 800g Bella,1204 Lei/buc,1505 Lei/Kg,65984,Deserturi congelate,20171101,m_image.js,v1
Placinta rulata cu branza 800g 365,890 Lei/buc,1112 Lei/Kg,86254,Deserturi congelate,20171101,m_image.js,v1
Croissant fara gluten 220g Schar,1819 Lei/buc,8268 Lei/Kg,9959,Deserturi congelate,20171101,m_image.js,v1
Tarta cu zmeura 600g Labeyrie,3329 Lei/buc,5548 Lei/Kg,10330,Deserturi congelate,20171101,m_image.js,v1
Mini Macarons asortate 12 bucati 12x12g Chateau Blanc,2549 Lei/buc,17701 Lei/Kg,71792,Deserturi congelate,20171101,m_image.js,v1
Mouse de ciocolata si aroma de zmeura 450g Labeyrie,5539 Lei/buc,12309 Lei/Kg,20830,Deserturi congelate,20171101,m_image.js,v1
Desert din amarena la pahar 2x90g Rialto,2129 Lei/buc,11828 Lei/Kg,17630,Deserturi congelate,20171101,m_image.js,v1
Tarta cu lamaie si bezea 550g Marie,3329 Lei/buc,6053 Lei/Kg,92224,Deserturi congelate,20171101,m_image.js,v1
Tarta tatin cu mere 600g Marie,3329 Lei/buc,5548 Lei/Kg,92223,Deserturi congelate,20171101,m_image.js,v1
Bougatsa cu crema de vanilie 800g Alfa,2794 Lei/buc,3493 Lei/Kg,6636,Deserturi congelate,20171101,m_image.js,v1
Desert cu nuci 425g Labeyrie,4939 Lei/buc,11621 Lei/Kg,92218,Deserturi congelate,20171101,m_image.js,v1
Ciocolata fondanta 450g Delhaize,3809 Lei/buc,8464 Lei/Kg,91843,Deserturi congelate,20171101,m_image.js,v1
Crochete cu creveti 280g Delhaize,3449 Lei/buc,12318 Lei/Kg,16776,Deserturi congelate,20171101,m_image.js,v1
Tarta cu zmeura 470g Marie,3490 Lei/buc,7426 Lei/Kg,17702,Deserturi congelate,20171101,m_image.js,v1
Mini eclere 200g Poppies,1549 Lei/buc,,95165,Deserturi congelate,20171101,m_image.js,v1
Placinta cu verdeturi 1100g AB,5349 Lei/buc,4863 Lei/Kg,91768,Deserturi congelate,20171101,m_image.js,v1
Aperitive in foietaj 230g Delhaize,2390 Lei/buc,10391 Lei/Kg,92056,Deserturi congelate,20171101,m_image.js,v1
Prajitura in forma de inima cu ciocolata 2 bucati 244g Marie,2019 Lei/buc,8275 Lei/Kg,17545,Deserturi congelate,20171101,m_image.js,v1
Tarta ciocolata 410g Marie,4109 Lei/buc,10022 Lei/Kg,17703,Deserturi congelate,20171101,m_image.js,v1
Briosa moelleux cu ciocolata 160g Taste of Inspirations,1786 Lei/buc,11163 Lei/Kg,89384,Deserturi congelate,20171101,m_image.js,v1
Detergent automat pudra Mountain spring 2kg Ariel,1789 Lei/buc,894 Lei/Kg,38161,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat lichid Sensitive Expert 20 spalari 1.46l Persil,1819 Lei/buc,1246 Lei/l,85101,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat lichid Brilliant Color 2l Perwoll,3065 Lei/buc,1533 Lei/l,40561,Detergent pentru rufe,20171101,m_image.js,v1
Detergent lichid White pentru 20 de spalari 1.3l Savex,1438 Lei/buc,1106 Lei/l,11223,Detergent pentru rufe,20171101,m_image.js,v1
Detergent pentru rufe Color&Style 30 capsule Ariel,3179 Lei/buc,,16357,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat pudra Sensitive 2kg Persil,1819 Lei/buc,910 Lei/Kg,10947,Detergent pentru rufe,20171101,m_image.js,v1
Detergent lichid pentru 40 de spalari Mountain Spring 2.6l Ariel,4281 Lei/buc,1647 Lei/l,15555,Detergent pentru rufe,20171101,m_image.js,v1
Detergent lichid de lavanda 20 spalari 1.46l Persil,1819 Lei/buc,1246 Lei/l,95030,Detergent pentru rufe,20171101,m_image.js,v1
Detergent de rufe lichid concentrat cu sapun de Marsilia 1.5l 365,1294 Lei/buc,924 Lei/l,71292,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat pudra Color Brightness Powerzyme 2kg Savex,1438 Lei/buc,719 Lei/Kg,67147,Detergent pentru rufe,20171101,m_image.js,v1
Detergent gel pentru rufe Expert Gel 40 spalari 2.92l Persil,3224 Lei/buc,1104 Lei/l,96910,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat lichid black 1l Perwoll,1599 Lei/buc,1599 Lei/l,17248,Detergent pentru rufe,20171101,m_image.js,v1
Detergent capsule Mountain Spring 30 bucati Ariel,3179 Lei/buc,,11232,Detergent pentru rufe,20171101,m_image.js,v1
Detergent lichid dezinfectant pentru haine 500ml Sanytol,1387 Lei/buc,2774 Lei/l,9030,Detergent pentru rufe,20171101,m_image.js,v1
Detergent lichid pentru rufe Lenor Touch 40 spalari 2.6l Ariel,4410 Lei/buc,1696 Lei/l,16934,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat lichid black 2l Perwoll,2759 Lei/buc,1379 Lei/l,11866,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat lichid pentru rufe colorate Expert 20 spalari 1.46l Persil,1819 Lei/buc,1246 Lei/l,85100,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat lichid Color Magic 1l Perwoll,1635 Lei/buc,1635 Lei/l,54951,Detergent pentru rufe,20171101,m_image.js,v1
Detergent pentru rufe Alpine 30 capsule Ariel,3179 Lei/buc,,16927,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat pudra Color & Style 4kg Ariel,3314 Lei/buc,829 Lei/Kg,39133,Detergent pentru rufe,20171101,m_image.js,v1
Detergent manual pudra Mountain spring 450g Ariel,522 Lei/buc,1160 Lei/Kg,55049,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat lichid Regular Expert 20 spalari 1.46l Persil,1819 Lei/buc,1246 Lei/l,91283,Detergent pentru rufe,20171101,m_image.js,v1
Detergent pentru rufe Touch of Lenor 8kg Ariel,8059 Lei/buc,1007 Lei/Kg,28627,Detergent pentru rufe,20171101,m_image.js,v1
Detergent automat pudra 40 de spalari 4kg Persil,4464 Lei/buc,1116 Lei/Kg,10476,Detergent pentru rufe,20171101,m_image.js,v1
Detergent pentru rufe Mountain Spring 60 spalari 3.9l Ariel,6499 Lei/buc,1666 Lei/l,16936,Detergent pentru rufe,20171101,m_image.js,v1
Detergent de rufe 2in1 Tropical 2kg Savex,1438 Lei/buc,719 Lei/Kg,18973,Detergent pentru rufe,20171101,m_image.js,v1
Detergent lichid Baby 1.3l Ariel,1819 Lei/buc,1399 Lei/l,26962,Detergent pentru rufe,20171101,m_image.js,v1
